Date,TREX,STMP,ENPH,IPGP,NICE,TNC,MANH,CYBR,SNA,PLNT,THO,AMN,VAR,WEX,RHI,VFSUX,VHYAX,VOO
2020-05-21,62.404998779296875,191.6300048828125,59.93000030517578,155.86000061035156,180.1699981689453,58.0099983215332,76.79000091552734,97.23999786376953,132.8699951171875,61.349998474121094,81.52999877929688,45.619998931884766,115.76000213623047,138.50999450683594,48.5,10.800000190734863,23.219999313354492,270.94000244140625
2020-05-22,63.85499954223633,189.0399932861328,56.41999816894531,157.38999938964844,182.3699951171875,57.29999923706055,78.08999633789062,100.31999969482422,128.8800048828125,62.959999084472656,81.94000244140625,43.959999084472656,115.41000366210938,138.72999572753906,47.40999984741211,10.8100004196167,23.209999084472656,271.54998779296875
2020-05-26,64.0,185.91000366210938,58.43000030517578,152.99000549316406,184.49000549316406,62.290000915527344,82.38999938964844,103.33999633789062,137.0,63.22999954223633,84.9800033569336,46.380001068115234,118.51000213623047,150.30999755859375,50.56999969482422,10.819999694824219,23.700000762939453,275.0400085449219
2020-05-27,62.85499954223633,185.75999450683594,57.86000061035156,154.41000366210938,183.00999450683594,64.12999725341797,89.0999984741211,101.79000091552734,136.2100067138672,65.16999816894531,88.0,47.29999923706055,121.73999786376953,151.99000549316406,51.779998779296875,10.829999923706055,24.209999084472656,279.04998779296875
2020-05-28,59.880001068115234,197.44000244140625,55.79999923706055,152.1699981689453,184.7100067138672,64.54000091552734,89.1500015258789,102.18000030517578,133.75,64.98999786376953,84.73999786376953,45.880001068115234,124.05000305175781,148.49000549316406,51.43000030517578,10.84000015258789,24.1200008392334,278.5
2020-05-29,60.060001373291016,198.14999389648438,58.189998626708984,155.39999389648438,186.13999938964844,63.939998626708984,88.4000015258789,103.77999877929688,129.69000244140625,64.62999725341797,86.19999694824219,44.36000061035156,121.38999938964844,148.0800018310547,50.7400016784668,10.850000381469727,24.190000534057617,279.75
2020-06-01,59.95000076293945,202.0,59.68000030517578,159.80999755859375,184.02999877929688,64.79000091552734,94.30999755859375,105.66999816894531,130.00999450683594,67.58999633789062,87.25,44.59000015258789,122.54000091552734,152.33999633789062,51.83000183105469,10.859999656677246,24.219999313354492,280.9700012207031
2020-06-02,60.0099983215332,198.1999969482422,56.95000076293945,159.88999938964844,188.86000061035156,64.66999816894531,90.9800033569336,104.86000061035156,134.4199981689453,73.9800033569336,89.41000366210938,44.43000030517578,124.19999694824219,157.0,53.18000030517578,10.869999885559082,24.459999084472656,283.2799987792969
2020-06-03,58.415000915527344,186.5800018310547,53.31999969482422,162.94000244140625,188.0,68.76000213623047,91.30000305175781,106.19999694824219,140.97999572753906,77.18000030517578,94.55999755859375,45.06999969482422,128.85000610351562,167.27999877929688,55.099998474121094,10.869999885559082,24.950000762939453,287.0199890136719
2020-06-04,57.17499923706055,182.52999877929688,51.63999938964844,161.2899932861328,183.77999877929688,68.47000122070312,87.41999816894531,105.08000183105469,142.91000366210938,73.55000305175781,99.13999938964844,45.15999984741211,127.0999984741211,162.4499969482422,55.86000061035156,10.880000114440918,25.049999237060547,286.2900085449219
2020-06-05,62.474998474121094,179.42999267578125,54.59000015258789,169.47000122070312,184.72999572753906,71.0999984741211,87.43000030517578,105.4000015258789,152.1999969482422,75.1500015258789,100.0,49.22999954223633,132.3699951171875,176.2100067138672,57.88999938964844,10.880000114440918,25.729999542236328,293.6099853515625
2020-06-08,60.22999954223633,177.02000427246094,52.900001525878906,167.02999877929688,186.63999938964844,71.3499984741211,92.9800033569336,106.3499984741211,156.05999755859375,72.97000122070312,111.13999938964844,49.79999923706055,134.1999969482422,180.49000549316406,59.91999816894531,10.899999618530273,26.170000076293945,297.1700134277344
2020-06-09,59.54999923706055,187.50999450683594,51.58000183105469,165.58999633789062,187.4499969482422,69.19000244140625,89.62000274658203,103.83000183105469,151.44000244140625,70.2699966430664,110.75,51.150001525878906,127.63999938964844,172.75,57.810001373291016,10.899999618530273,25.75,295.05999755859375
2020-06-10,61.224998474121094,183.89999389648438,49.349998474121094,165.38999938964844,188.5,66.01000213623047,87.0999984741211,103.61000061035156,145.5500030517578,69.86000061035156,109.94999694824219,49.72999954223633,123.11000061035156,168.6699981689453,55.459999084472656,10.920000076293945,25.31999969482422,293.2200012207031
2020-06-11,56.915000915527344,172.0,47.65999984741211,155.72999572753906,183.9499969482422,62.08000183105469,83.22000122070312,95.68000030517578,133.3300018310547,65.30000305175781,101.22000122070312,45.11000061035156,113.25,153.0800018310547,51.11000061035156,10.899999618530273,23.739999771118164,276.32000732421875
